조사기준일,시도,행정구,"교육
(지원)청",학교급,"고등학교
유형",학교세부유형,학교운영상특례,학교명,설립,"남녀공학
구분",지역규모,개교일,우편번호,주소,Latitude,Longitude,홈페이지,특수_학급수,특수_학생수,특수학급_학생수_남,특수학급_학생수_여,편성학급수_계,1학년_학급수,2학년_학급수,3학년_학급수,4학년_학급수,5학년_학급수,6학년_학급수,학생수_총계_계,학생수_총계_남,학생수_총계_여,1학년_학생수_계,1학년_학생수_남,1학년_학생수_여,2학년_학생수_계,2학년_학생수_남,2학년_학생수_여,3학년_학생수_계,3학년_학생수_남,3학년_학생수_여,4학년_학생수_계,4학년_학생수_남,4학년_학생수_여,5학년_학생수_계,5학년_학생수_남,5학년_학생수_여,6학년_학생수_계,6학년_학생수_남,6학년_학생수_여,"학급당
 학생수",교원수_정규_특수_계,교원수_정규_특수_남,교원수_정규_특수_여,교원1인당 학생수,전출,전입,입학자_계,입학자_남,입학자_여,졸업자_계,졸업자_남,졸업자_여,"일반
교실","교과
교실","특별
교실",수준별교실,"기타
교실",교지면적,"학생
1인당
교지면적"
20230401,서울,강동구,서울시,특수학교,,기타학교(특수),해당없음,주몽학교,사립,남여공학,특별/광역시,19850312,5280,서울특별시 강동구 상암로 369. 주몽학교 (상일동),37.5461957,127.1636346,http://jumong.sen.sc.kr,30,191,119,72,30,0,0,0,0,0,0,191,119,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,29,11,18,3.5,0,0,60,38,22,56,35,21,30,0,2,0,3,"6,625",34.7
20230401,서울,송파구,서울시,특수학교,,기타학교(특수),해당없음,한국육영학교,사립,남여공학,특별/광역시,19930521,5792,서울특별시 송파구 충민로6길 15(장지동),37.4818132,127.1324816,http://www.yukyoung.sc.kr,29,198,153,45,29,0,0,0,0,0,0,198,153,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,29,12,17,3.7,0,0,60,45,15,56,43,13,29,0,8,0,0,"9,900",50
20230401,서울,종로구,서울시,특수학교,,기타학교(특수),해당없음,수도사랑의학교,사립,남여공학,특별/광역시,19980310,3028,서울특별시 종로구 사직로7길 17. 수도사랑의학교 (사직동),37.5748061,126.9651808,http://sudolove.sen.sc.kr,7,24,14,10,7,0,0,0,0,0,0,24,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,5,1,4,1.4,0,0,24,14,10,8,8,0,5,0,4,0,0,724,30.2
20230401,서울,도봉구,서울시,특수학교,,기타학교(특수),해당없음,서울도솔학교,공립,남여공학,특별/광역시,20190901,1301,서울특별시 도봉구 평화로15번길 9-26(도봉동. 서울도솔학교),37.6927634,127.0415942,http://dosol.sen.sc.kr,25,115,82,33,25,0,0,0,0,0,0,115,82,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,27,6,21,2.5,0,0,43,35,8,40,33,7,24,2,5,2,0,"9,376",81.5
20230401,서울,서초구,서울시,특수학교,,기타학교(특수),해당없음,서울나래학교,공립,남여공학,특별/광역시,20190901,6793,서울특별시 서초구 염곡안1길 25. 서울나래학교 (염곡동. 언남초등학교),37.4635993,127.0516893,http://snarae.sen.sc.kr,34,119,72,47,34,0,0,0,0,0,0,119,72,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,39,6,33,1.8,0,0,26,17,9,36,23,13,22,0,10,0,0,"10,162",85.4
20230401,서울,서대문구,서울시,특수학교,,기타학교(특수),해당없음,연세대학교재활학교,사립,남여공학,특별/광역시,19640301,3722,서울특별시 서대문구 연세로 50. 연세대학교재활학교 (신촌동),37.5630089,126.9403756,http://www.yonsei.sc.kr,19,102,50,52,19,0,0,0,0,0,0,102,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,18,5,13,2.7,0,0,26,14,12,25,13,12,16,0,5,0,0,"3,770",37
20230401,서울,송파구,서울시,특수학교,,기타학교(특수),해당없음,광성하늘빛학교,사립,남여공학,특별/광역시,20000301,5511,서울특별시 송파구 올림픽로 625. 광성하늘빛학교 (풍납동.광성교회),37.5371799,127.1225674,http://hanulbit.sen.sc.kr,7,24,15,9,7,0,0,0,0,0,0,24,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,6,2,4,1.7,0,0,24,15,9,7,6,1,7,0,1,0,1,291,12.1
20230401,서울,강서구,서울시,특수학교,,기타학교(특수),해당없음,서울서진학교,공립,남여공학,특별/광역시,20200301,7527,서울특별시 강서구 양천로55길 22(가양동. 서울서진학교),37.5654741,126.8504672,http://seojin.sen.sc.kr,34,194,130,64,34,0,0,0,0,0,0,194,130,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,34,5,29,3.1,0,0,64,39,25,52,33,19,28,11,6,0,1,"11,185",57.7
,서울,성동구,,특수학교,,,,성진학교(지체),,,,,,서울 성동구 뚝섬로 365 성수공업고등학교,37.5405344,127.0514067,,22,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,서울,중랑구,,특수학교,,,,동진학교(발달),,,,,,서울 중랑구 신내동 700-11,37.6165909,127.0956098,,18,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
