조사기준일,시도,행정구,"교육
(지원)청",학교급,"고등학교
유형",학교세부유형,학교운영상특례,학교명,설립,"남녀공학
구분",지역규모,개교일,우편번호,주소,Latitude,Longitude,홈페이지,특수_학급수,특수_학생수,특수학급_학생수_남,특수학급_학생수_여,편성학급수_계,1학년_학급수,2학년_학급수,3학년_학급수,4학년_학급수,5학년_학급수,6학년_학급수,학생수_총계_계,학생수_총계_남,학생수_총계_여,1학년_학생수_계,1학년_학생수_남,1학년_학생수_여,2학년_학생수_계,2학년_학생수_남,2학년_학생수_여,3학년_학생수_계,3학년_학생수_남,3학년_학생수_여,4학년_학생수_계,4학년_학생수_남,4학년_학생수_여,5학년_학생수_계,5학년_학생수_남,5학년_학생수_여,6학년_학생수_계,6학년_학생수_남,6학년_학생수_여,"학급당
 학생수",교원수_정규_특수_계,교원수_정규_특수_남,교원수_정규_특수_여,교원1인당 학생수,전출,전입,입학자_계,입학자_남,입학자_여,졸업자_계,졸업자_남,졸업자_여,"일반
교실","교과
교실","특별
교실",수준별교실,"기타
교실",교지면적,"학생
1인당
교지면적"
20230401,서울,도봉구,서울시,고등학교,특성화고등학교,상업고등학교,해당없음,서울문화고등학교,공립,남여공학,특별/광역시,19840507,1338,서울특별시 도봉구 마들로 598. 서울문화고등학교 (방학동),37.6638554,127.0475357,http://seoulculture.sen.hs.kr,3,19,11,8,29,10,10,9,0,0,0,393,236,157,155,96,59,131,82,49,107,58,49,0,0,0,0,0,0,0,0,0,13.6,3,0,3,6.2,14,7,159,99,60,155,79,76,29,5,5,0,14,"28,034",71.3
20230401,서울,양천구,서울시,고등학교,특성화고등학교,상업고등학교,해당없음,서울금융고등학교,공립,남여공학,특별/광역시,19841217,7909,서울특별시 양천구 가로공원로61길 19. 서울금융고등학교 (신월동),37.5373858,126.825653,http://seoulfc.sen.hs.kr,3,13,6,7,24,9,7,8,0,0,0,277,194,83,112,69,43,64,47,17,101,78,23,0,0,0,0,0,0,0,0,0,11.5,3,0,3,5.2,8,16,112,68,44,83,61,22,23,8,5,0,1,"22,205",80.2
20230401,서울,강북구,서울시,특수학교,,맹아학교(특수),해당없음,서울효정학교,사립,남여공학,특별/광역시,20170901,1109,서울특별시 강북구 삼양로63길 33(미아동),37.6271177,127.0162047,http://hyojeong.sen.sc.kr,7,21,11,10,7,0,0,0,0,0,0,21,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,1.5,0,0,21,11,10,0,0,0,7,0,0,0,0,334,15.9
20230401,서울,동작구,서울시,특수학교,,농아학교(특수),해당없음,서울삼성학교,사립,남여공학,특별/광역시,19830418,7035,서울특별시 동작구 양녕로30길 19-4(상도동. 서울삼성학교),37.4991054,126.9461453,http://samsung.sen.sc.kr,21,99,63,36,21,0,0,0,0,0,0,99,63,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,17,6,11,2.3,0,0,43,30,13,47,34,13,21,0,4,3,0,"3,528",35.6
20230401,서울,강북구,서울시,특수학교,,농아학교(특수),해당없음,서울애화학교,사립,남여공학,특별/광역시,19760302,1157,서울특별시 강북구 솔매로52길 31. 서울애화학교 (미아동),37.6251389,127.0287319,http://aewha.sen.sc.kr,24,114,77,37,24,0,0,0,0,0,0,114,77,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,21,8,13,2.5,0,0,45,33,12,44,29,15,24,5,20,0,12,"4,973",43.6
20230401,서울,강동구,서울시,특수학교,,농아학교(특수),해당없음,한국구화학교,사립,남여공학,특별/광역시,19620426,5225,서울특별시 강동구 고덕로 295-59. 한국구화학교 (고덕동),37.5582554,127.1589809,http://kuhwa.sen.sc.kr,29,166,117,49,29,0,0,0,0,0,0,166,117,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,27,9,18,3.1,0,0,40,24,16,56,38,18,30,1,7,0,0,"4,983",30
20230401,서울,마포구,서울시,특수학교,,기타학교(특수),해당없음,한국우진학교,국립,남여공학,특별/광역시,20000301,3934,서울특별시 마포구 월드컵북로38길 21. 한국우진학교 (중동),37.5715969,126.9033151,http://woojin.sen.sc.kr,39,184,100,84,39,0,0,0,0,0,0,184,100,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,46,13,33,2.5,0,0,54,27,27,54,31,23,35,0,15,0,0,"10,593",57.6
20230401,서울,관악구,서울시,특수학교,,기타학교(특수),해당없음,서울정문학교,공립,남여공학,특별/광역시,19960115,8859,서울특별시 관악구 난향3길 31(신림동),37.4616926,126.9165302,http://jeongmun.sen.sc.kr,35,202,154,48,35,0,0,0,0,0,0,202,154,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,39,7,32,2.7,0,0,62,46,16,52,38,14,32,2,7,0,0,"6,345",31.4
20230401,서울,구로구,서울시,특수학교,,기타학교(특수),해당없음,서울정진학교,공립,남여공학,특별/광역시,19871125,8259,서울특별시 구로구 부일로9길 158(궁동. 서울정진학교),37.4981999,126.8223095,http://jungjin.sen.sc.kr,54,268,167,101,54,0,0,0,0,0,0,268,167,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,4,61,2.5,0,0,99,62,37,93,59,34,54,4,13,0,3,"23,502",87.7
20230401,서울,강남구,서울시,특수학교,,기타학교(특수),해당없음,서울정애학교,공립,남여공학,특별/광역시,20000303,6086,서울특별시 강남구 봉은사로81길 16(삼성동. 서울정애학교),37.5143824,127.0545239,http://jungae.sen.sc.kr,26,151,109,42,26,0,0,0,0,0,0,151,109,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,27,5,22,2.9,0,0,38,28,10,30,21,9,25,0,11,0,3,"8,200",54.3
20230401,서울,노원구,서울시,특수학교,,기타학교(특수),해당없음,서울정민학교,공립,남여공학,특별/광역시,20010301,1810,서울특별시 노원구 공릉로58길 24(하계동. 서울정민학교),37.6338338,127.0730694,http://jeongmin.sen.sc.kr,53,221,118,103,53,0,0,0,0,0,0,221,118,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,60,10,50,2.2,0,0,72,34,38,64,31,33,34,0,10,0,5,"7,851",35.5
20230401,서울,강북구,서울시,특수학교,,기타학교(특수),해당없음,서울정인학교,공립,남여공학,특별/광역시,20000301,1095,서울특별시 강북구 인수봉로 119-20. 서울정인학교 (수유동),37.6304542,127.0120257,http://www.jeongin.sc.kr,31,165,129,36,31,0,0,0,0,0,0,165,129,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,30,4,26,2.9,0,0,33,23,10,43,29,14,35,0,14,0,0,"7,567",45.9
20230401,서울,성북구,서울시,특수학교,,기타학교(특수),해당없음,서울다원학교,공립,남여공학,특별/광역시,20150901,2879,서울특별시 성북구 성북로31길 5-15. 서울다원학교 (성북동),37.5940317,126.9909397,http://dawon.sen.sc.kr,17,92,68,24,17,0,0,0,0,0,0,92,68,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,16,1,15,2.4,0,0,27,20,7,23,15,8,16,0,8,0,0,"2,731",29.7
20230401,서울,종로구,서울시,특수학교,,기타학교(특수),해당없음,서울경운학교,공립,남여공학,특별/광역시,20020301,3132,서울특별시 종로구 삼일대로 454(경운동),37.5752013,126.9864207,http://gyeongun.sen.sc.kr,25,137,90,47,25,0,0,0,0,0,0,137,90,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,23,6,17,2.6,0,0,48,35,13,38,26,12,22,0,6,0,2,0,0
20230401,서울,광진구,서울시,특수학교,,기타학교(특수),해당없음,서울광진학교,공립,남여공학,특별/광역시,19990301,5048,서울특별시 광진구 강변역로 18. 서울광진학교 (구의동. 서울광진학교),37.5373171,127.0918745,http://kwangjin.sen.sc.kr,25,136,93,43,25,0,0,0,0,0,0,136,93,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,25,1,24,2.5,0,0,37,26,11,39,30,9,25,0,10,0,1,"5,239",38.5
20230401,서울,강서구,서울시,특수학교,,기타학교(특수),해당없음,교남학교,사립,남여공학,특별/광역시,19830321,7662,서울특별시 강서구 까치산로22길 38. 교남학교 (화곡동),37.5481074,126.85258,http://kyonam.sc.kr,15,87,69,18,15,0,0,0,0,0,0,87,69,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,14,5,9,2.9,0,0,24,22,2,26,22,4,18,0,1,0,0,"3,597",41.3
20230401,서울,동작구,서울시,특수학교,,기타학교(특수),해당없음,누리학교,사립,남여공학,특별/광역시,19980516,6954,서울특별시 동작구 상도로 53. 누리학교 (대방동),37.4999134,126.9265378,http://nuri.sen.sc.kr,7,29,22,7,7,0,0,0,0,0,0,29,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,6,1,5,1.9,0,0,13,12,1,12,5,7,7,0,0,1,0,238,8.2
20230401,서울,서초구,서울시,특수학교,,기타학교(특수),해당없음,다니엘학교,사립,남여공학,특별/광역시,19750418,6796,서울특별시 서초구 헌릉로468길 21-16(내곡동.다니엘학교),37.4603732,127.0921844,http://daniel.sen.sc.kr,30,194,134,60,30,0,0,0,0,0,0,194,134,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,25,6,19,3.5,0,0,55,39,16,61,43,18,30,3,0,0,0,"5,136",26.5
20230401,서울,강남구,서울시,특수학교,,기타학교(특수),해당없음,밀알학교,사립,남여공학,특별/광역시,19970310,6350,서울특별시 강남구 일원로90(일원동. 밀알학교),37.4859112,127.0821906,https://miral.sen.sc.kr,31,193,147,46,31,0,0,0,0,0,0,193,147,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,29,10,19,3.3,0,0,45,35,10,58,41,17,31,0,6,0,10,"9,832",50.9
20230401,서울,관악구,서울시,특수학교,,기타학교(특수),해당없음,서울새롬학교,사립,남여공학,특별/광역시,19700301,8709,서울특별시 관악구 보라매로 44. SRC외래센터 4층 새롬학교 (봉천동),37.4931462,126.9274212,http://www.saerom.sc.kr,16,65,40,25,16,0,0,0,0,0,0,65,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,7,1,6,2.1,0,0,16,8,8,18,10,8,10,0,2,0,0,"2,069",31.8
20230401,서울,노원구,서울시,특수학교,,기타학교(특수),해당없음,서울동천학교,사립,남여공학,특별/광역시,19800306,1747,서울특별시 노원구 노원로18길 41. 서울동천학교 (하계동),37.644436,127.0733938,http://dongchun.sen.sc.kr,34,196,134,62,34,0,0,0,0,0,0,196,134,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,38,14,24,3,0,0,63,43,20,71,50,21,35,0,12,0,0,"11,662",59.5
20230401,서울,강북구,서울시,특수학교,,기타학교(특수),해당없음,한빛맹학교,사립,남여공학,특별/광역시,19710306,1103,서울특별시 강북구 삼양로73가길 47(수유동),37.6280885,127.0156963,https://hanbit.sen.sc.kr/,23,101,60,41,23,0,0,0,0,0,0,101,60,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,16,9,7,2.3,0,0,33,18,15,29,17,12,23,6,18,6,0,"3,653",36.2
20230401,서울,구로구,서울시,특수학교,,기타학교(특수),해당없음,성베드로학교,사립,남여공학,특별/광역시,19740523,8359,서울특별시 구로구 연동로 320. 성베드로학교 (항동),37.4866104,126.8256598,http://stpeters.sen.sc.kr/,28,174,115,59,28,0,0,0,0,0,0,174,115,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,33,14,19,3.2,0,0,51,35,16,49,34,15,28,0,9,0,0,"4,743",27.3
20230401,서울,은평구,서울시,특수학교,,기타학교(특수),해당없음,은평대영학교,사립,남여공학,특별/광역시,19810312,3428,서울특별시 은평구 갈현로11길 30은평대영학교 (구산동. 사회복지법인 엔젤스헤이븐),37.6055109,126.906468,http://www.sep.sc.kr,37,228,152,76,37,0,0,0,0,0,0,228,152,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,40,14,26,2.9,0,0,78,54,24,82,51,31,37,0,15,0,0,"15,257",66.9
20230401,서울,강동구,서울시,특수학교,,기타학교(특수),해당없음,주몽학교,사립,남여공학,특별/광역시,19850312,5280,서울특별시 강동구 상암로 369. 주몽학교 (상일동),37.5461957,127.1636346,http://jumong.sen.sc.kr,30,191,119,72,30,0,0,0,0,0,0,191,119,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,29,11,18,3.5,0,0,60,38,22,56,35,21,30,0,2,0,3,"6,625",34.7
20230401,서울,송파구,서울시,특수학교,,기타학교(특수),해당없음,한국육영학교,사립,남여공학,특별/광역시,19930521,5792,서울특별시 송파구 충민로6길 15(장지동),37.4818132,127.1324816,http://www.yukyoung.sc.kr,29,198,153,45,29,0,0,0,0,0,0,198,153,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,29,12,17,3.7,0,0,60,45,15,56,43,13,29,0,8,0,0,"9,900",50
20230401,서울,종로구,서울시,특수학교,,기타학교(특수),해당없음,수도사랑의학교,사립,남여공학,특별/광역시,19980310,3028,서울특별시 종로구 사직로7길 17. 수도사랑의학교 (사직동),37.5748061,126.9651808,http://sudolove.sen.sc.kr,7,24,14,10,7,0,0,0,0,0,0,24,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,5,1,4,1.4,0,0,24,14,10,8,8,0,5,0,4,0,0,724,30.2
20230401,서울,도봉구,서울시,특수학교,,기타학교(특수),해당없음,서울도솔학교,공립,남여공학,특별/광역시,20190901,1301,서울특별시 도봉구 평화로15번길 9-26(도봉동. 서울도솔학교),37.6927634,127.0415942,http://dosol.sen.sc.kr,25,115,82,33,25,0,0,0,0,0,0,115,82,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,27,6,21,2.5,0,0,43,35,8,40,33,7,24,2,5,2,0,"9,376",81.5
20230401,서울,서초구,서울시,특수학교,,기타학교(특수),해당없음,서울나래학교,공립,남여공학,특별/광역시,20190901,6793,서울특별시 서초구 염곡안1길 25. 서울나래학교 (염곡동. 언남초등학교),37.4635993,127.0516893,http://snarae.sen.sc.kr,34,119,72,47,34,0,0,0,0,0,0,119,72,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,39,6,33,1.8,0,0,26,17,9,36,23,13,22,0,10,0,0,"10,162",85.4
20230401,서울,서대문구,서울시,특수학교,,기타학교(특수),해당없음,연세대학교재활학교,사립,남여공학,특별/광역시,19640301,3722,서울특별시 서대문구 연세로 50. 연세대학교재활학교 (신촌동),37.5630089,126.9403756,http://www.yonsei.sc.kr,19,102,50,52,19,0,0,0,0,0,0,102,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,18,5,13,2.7,0,0,26,14,12,25,13,12,16,0,5,0,0,"3,770",37
20230401,서울,송파구,서울시,특수학교,,기타학교(특수),해당없음,광성하늘빛학교,사립,남여공학,특별/광역시,20000301,5511,서울특별시 송파구 올림픽로 625. 광성하늘빛학교 (풍납동.광성교회),37.5371799,127.1225674,http://hanulbit.sen.sc.kr,7,24,15,9,7,0,0,0,0,0,0,24,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,6,2,4,1.7,0,0,24,15,9,7,6,1,7,0,1,0,1,291,12.1
20230401,서울,강서구,서울시,특수학교,,기타학교(특수),해당없음,서울서진학교,공립,남여공학,특별/광역시,20200301,7527,서울특별시 강서구 양천로55길 22(가양동. 서울서진학교),37.5654741,126.8504672,http://seojin.sen.sc.kr,34,194,130,64,34,0,0,0,0,0,0,194,130,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,34,5,29,3.1,0,0,64,39,25,52,33,19,28,11,6,0,1,"11,185",57.7
20230401,서울,중랑구,동부,유치원,,유치원,해당없음,서울동원초등학교병설유치원,공립,,특별/광역시,19950310,2061,서울특별시 중랑구 송림길 114(망우동.동원초등학교) 서울동원초등학교병설유치원,37.604949,127.1048172,http://www.dongwonkid.kg.kr,1,4,2,2,4,0,0,0,0,0,0,56,25,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,1,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230401,서울,동대문구,동부,유치원,,유치원,해당없음,서울전동초등학교병설유치원,공립,,특별/광역시,20000308,2508,서울특별시 동대문구 전농로16길 61. 서울전동초등학교병설유치원 (전농동),37.5789237,127.0613777,http://www.jeon-dong.kg.kr,1,5,3,2,4,0,0,0,0,0,0,46,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,1,0,1,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230401,서울,동대문구,동부,유치원,,유치원,해당없음,서울휘경유치원,공립,,특별/광역시,19990907,2495,서울특별시 동대문구 망우로6길 48(휘경동),37.5857748,127.0581642,http://www.hwykyung.kg.kr,1,5,4,1,7,0,0,0,0,0,0,94,55,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0,0,0,7.8,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0
20230401,서울,중랑구,동부,유치원,,유치원,해당없음,서울묵현초등학교병설유치원,공립,,특별/광역시,20050426,2008,서울특별시 중랑구 동일로157길 75(묵동. 묵현초등학교),37.6089208,127.0736547,http://www.mh.es.kr,1,5,4,1,3,0,0,0,0,0,0,32,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,1,0,1,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230401,서울,중랑구,동부,유치원,,유치원,해당없음,서울새솔유치원,공립,,특별/광역시,20140901,2263,서울특별시 중랑구 신내역로1길 136(신내동),37.6166281,127.1081892,http://서울새솔유치원.kr,3,13,9,4,12,0,0,0,0,0,0,146,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,2,0,2,7,0,0,0,0,0,0,0,0,12,0,0,0,1,"1,800",12.3
20230401,서울,중랑구,동부,유치원,,유치원,해당없음,서울중흥초등학교병설유치원,공립,,특별/광역시,20180308,2089,서울특별시 중랑구 봉화산로 82(중화동)서울중흥초등학교병설유치원,37.6015816,127.08419,https://jung-heung.sen.es.kr/,2,5,5,0,8,0,0,0,0,0,0,54,37,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,1,0,1,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230401,서울,중랑구,동부,유치원,,유치원,해당없음,서울양원숲초등학교병설유치원,공립,,특별/광역시,20220307,2057,서울특별시 중랑구 양원역로 95(망우동. 서울양원숲초등학교병설유치원),37.6089098,127.1056736,https://yangwonsoop.sen.es.kr/,1,2,1,1,7,0,0,0,0,0,0,81,47,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230401,서울,동대문구,동부,유치원,,유치원,해당없음,서울이문유치원,공립,,특별/광역시,20170901,2411,서울특별시 동대문구 신이문로 16. 서울이문유치원 (이문동),37.6020042,127.0643214,http://www.imunk.co.kr,1,3,1,2,7,0,0,0,0,0,0,101,48,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1,0,1,10.1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
20230401,서울,중랑구,동부,유치원,,유치원,해당없음,서울신현초등학교병설유치원,공립,,특별/광역시,20210302,2075,서울특별시 중랑구 봉화산로 188(신내동. 신현초등학교),37.6053932,127.0937349,http://shinhyun.sen.es.kr/,1,2,0,2,4,0,0,0,0,0,0,48,17,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230401,서울,동대문구,동부,초등학교,,초등학교,해당없음,서울군자초등학교,공립,,특별/광역시,19731122,2632,서울특별시 동대문구 한천로6길 21. 서울군자초등학교 (장안동),37.5644532,127.061517,http://kunja.sen.es.kr,2,14,9,5,18,4,3,3,2,2,4,300,153,147,55,33,22,54,26,28,58,27,31,34,18,16,48,28,20,51,21,30,16.7,2,0,2,10,18,11,57,33,24,0,0,0,18,4,3,0,12,"13,737",45.8
20230401,서울,동대문구,동부,초등학교,,초등학교,해당없음,서울답십리초등학교,공립,,특별/광역시,19621129,2601,서울특별시 동대문구 전농로3길 23. 서울답십리초등학교 (답십리동),37.5688678,127.0556519,http://dapsimni.sen.es.kr,2,7,4,3,43,7,7,8,6,8,7,892,447,445,161,88,73,152,70,82,165,71,94,121,68,53,162,84,78,131,66,65,20.7,2,0,2,13.1,54,28,162,88,74,0,0,0,47,2,4,0,0,"13,363",15
20230401,서울,중랑구,동부,초등학교,,초등학교,해당없음,서울동원초등학교,공립,,특별/광역시,19910504,2061,서울특별시 중랑구 송림길 114. 서울동원초등학교 (망우동),37.604949,127.1048172,http://dongwon.sen.es.kr,2,11,6,5,21,4,3,3,4,4,3,366,194,172,55,28,27,56,37,19,54,28,26,58,29,29,87,44,43,56,28,28,17.4,2,0,2,12.2,71,8,57,29,28,0,0,0,25,0,3,0,5,"11,966",32.7
20230401,서울,중랑구,동부,초등학교,,초등학교,해당없음,서울망우초등학교,공립,,특별/광역시,19770301,2179,서울특별시 중랑구 망우로72길 49. 서울망우초등학교 (망우동),37.5983289,127.1034359,http://mangwoo.es.kr,1,4,3,1,17,4,3,2,2,3,3,326,172,154,50,25,25,59,26,33,44,26,18,51,21,30,60,38,22,62,36,26,19.2,1,0,1,12.1,28,20,50,25,25,0,0,0,18,1,7,13,6,"9,776",30
20230401,서울,중랑구,동부,초등학교,,초등학교,해당없음,서울면남초등학교,공립,,특별/광역시,19831019,2251,서울특별시 중랑구 면목로30나길 38(면목동.면남초등학교),37.5770355,127.0881529,http://myunnam.sen.es.kr,2,9,8,1,18,2,3,3,3,3,4,316,171,145,50,24,26,59,31,28,47,25,22,52,31,21,57,37,20,51,23,28,17.6,2,0,2,11.3,13,4,48,23,25,0,0,0,19,7,2,3,4,"10,085",31.9
20230401,서울,중랑구,동부,초등학교,,초등학교,해당없음,서울면동초등학교,공립,,특별/광역시,19780901,2220,서울특별시 중랑구 면목로57길 32. 서울면동초등학교 (면목동. 면동초등학교),37.5852697,127.0866741,http://myeondong.sen.es.kr,2,8,2,6,47,8,9,8,7,7,8,"1,039",530,509,182,92,90,200,107,93,158,79,79,164,90,74,164,80,84,171,82,89,22.1,2,0,2,14.6,54,26,182,91,91,0,0,0,49,3,13,0,1,"14,393",13.9
20230401,서울,중랑구,동부,초등학교,,초등학교,해당없음,서울면목초등학교,공립,,특별/광역시,19441112,2160,서울특별시 중랑구 면목로 434(면목동),37.5912359,127.0877097,http://myeonmok.sen.es.kr,2,6,3,3,29,4,5,5,4,5,6,551,293,258,80,42,38,97,52,45,85,45,40,85,41,44,103,57,46,101,56,45,19,2,0,2,11,42,17,80,40,40,0,0,0,38,2,15,0,1,"5,809",10.5
20230401,서울,중랑구,동부,초등학교,,초등학교,해당없음,서울면북초등학교,공립,,특별/광역시,19831026,2180,서울특별시 중랑구 용마공원로5길 32. 서울면북초등학교 (망우동),37.5942577,127.1034907,http://myeonbuk.sen.es.kr,1,7,3,4,9,2,1,1,1,2,2,119,59,60,23,10,13,21,10,11,15,8,7,22,13,9,17,9,8,21,9,12,13.2,1,0,1,6.6,13,8,23,10,13,0,0,0,9,0,18,1,0,"7,605",63.9
20230401,서울,중랑구,동부,초등학교,,초등학교,해당없음,서울면일초등학교,공립,,특별/광역시,19830421,2184,서울특별시 중랑구 용마산로100길 13. 면일초등학교 (망우동),37.5919801,127.0993753,http://myeonil.sen.es.kr,2,11,6,5,31,4,6,6,4,6,5,619,306,313,86,46,40,110,59,51,103,48,55,81,43,38,124,59,65,115,51,64,20,2,0,2,11.3,50,28,87,47,40,0,0,0,34,9,3,0,2,"13,813",22.3
20230401,서울,중랑구,동부,초등학교,,초등학교,해당없음,서울면중초등학교,공립,,특별/광역시,19760605,2193,서울특별시 중랑구 용마산로70길 43. 서울면중초등학교 (면목동),37.5821148,127.0966813,http://www.myunjoong.es.kr,1,5,3,2,16,3,3,2,2,2,4,320,158,162,69,35,34,75,39,36,41,20,21,43,19,24,47,21,26,45,24,21,20,1,0,1,11,12,14,73,37,36,0,0,0,19,4,5,0,6,"14,537",45.4
20230401,서울,중랑구,동부,초등학교,,초등학교,해당없음,서울묵동초등학교,공립,,특별/광역시,19721203,2050,서울특별시 중랑구 동일로138길 27. 서울묵동초등학교 (중화동),37.603865,127.081236,https://mookdong.sen.es.kr,2,7,5,2,22,3,3,4,3,4,5,405,211,194,66,39,27,58,32,26,57,25,32,58,35,23,83,40,43,83,40,43,18.4,2,0,2,11.6,28,9,66,39,27,0,0,0,22,6,11,0,0,"11,582",28.6
20230401,서울,동대문구,동부,초등학교,,초등학교,해당없음,서울배봉초등학교,공립,,특별/광역시,19711008,2509,서울특별시 동대문구 사가정로 193. 배봉초등학교 (전농동),37.5801932,127.0661224,http://baebong.sen.es.kr,2,6,5,1,22,3,4,3,4,3,5,445,230,215,70,39,31,70,34,36,68,34,34,75,40,35,67,32,35,95,51,44,20.2,1,0,1,13.1,19,19,70,39,31,0,0,0,23,6,11,0,4,"22,335",50.2
20230401,서울,중랑구,동부,초등학교,,초등학교,해당없음,서울봉화초등학교,공립,,특별/광역시,19960919,2027,서울특별시 중랑구 신내로15길 110(신내동.봉화초등학교),37.613289,127.0923924,http://bonghwa.sen.es.kr,3,10,9,1,26,4,4,4,5,4,5,496,244,252,76,40,36,75,41,34,87,43,44,84,38,46,90,47,43,84,35,49,19.1,3,0,3,11.8,28,14,75,40,35,0,0,0,26,5,14,0,0,"11,909",24
20230401,서울,중랑구,동부,초등학교,,초등학교,해당없음,서울상봉초등학교,공립,,특별/광역시,19831025,2096,서울특별시 중랑구 동일로126가길 11. 서울상봉초등학교 (상봉동),37.597894,127.0836528,http://sang-bong.sen.es.kr,2,12,6,6,29,4,4,6,4,5,6,578,311,267,105,53,52,90,48,42,103,56,47,96,51,45,96,57,39,88,46,42,19.9,2,0,2,12,29,16,105,52,53,0,0,0,29,10,8,0,0,"16,430",28.4
20230401,서울,중랑구,동부,초등학교,,초등학교,해당없음,서울신내초등학교,공립,,특별/광역시,19940301,2071,서울특별시 중랑구 용마산로125나길 22(신내동.신내초등학교),37.604088,127.1000399,http://sinne.sen.es.kr,2,6,6,0,32,5,5,5,4,7,6,656,319,337,103,41,62,107,50,57,90,45,45,96,46,50,132,67,65,128,70,58,20.5,2,0,2,12.9,45,19,103,42,61,0,0,0,38,1,2,0,1,"13,235",20.2
20230401,서울,동대문구,동부,초등학교,,초등학교,해당없음,서울신답초등학교,공립,,특별/광역시,19720509,2592,서울특별시 동대문구 천호대로 177(답십리동.서울신답초등학교),37.5730147,127.0433716,http://shindap.sen.es.kr/,2,6,4,2,29,6,5,4,4,4,6,509,271,238,102,55,47,105,53,52,85,40,45,78,41,37,73,44,29,66,38,28,17.6,1,0,1,11.1,36,11,108,57,51,0,0,0,29,1,3,0,0,"7,151",14
